title	city	hotels	hotels_price
顶蛳山遗址周边酒店	南宁	"南宁曙光宾馆, 南宁红灯笼商务酒店, 南宁凯美便捷酒店, 南宁辉达宾馆, 南宁春都旅馆, 南宁东宝宾馆, 南宁镜皇宾馆, 南宁鑫和时尚商务宾馆"	"38, 59, 70, 42, 59, 68, 85, 49"
老树葡萄庄园周边酒店	南宁	"雅斯特酒店(南宁九曲湾温泉店), 南宁第一元便捷酒店, 南宁都市汇酒店, 南宁铮铮宾馆, 国悦·九曲湾温泉别墅度假酒店, 南宁嘉和城温泉谷景区雅苑"	"173, 150, 60, 119, 929, 1680"
弄岗自然保护区周边酒店	南宁	"南宁乐豪旅馆, 南宁星凯招待所, 南宁瑞景招待所, 南宁恒源宾馆, 南宁汇富宾馆, 南宁微友精品酒店, 精通酒店(南宁江南车站店), 南宁荣荣大酒店"	"60, 30, 24, 142, 38, 67, 90, 188"
崇左文羊岩周边酒店	南宁	"南宁品舒酒店, 派酒店(南宁江南万达广场石柱岭地铁站店), 南宁雍锦商旅酒店, 南宁倡源酒店, 南宁柏龙菲尔酒店, 南宁金固商务宾馆, 南宁尚易酒店, 南宁荔园山庄"	"58, 129, 139, 75, 69, 10, 67, 688"
南湖画舫周边酒店	南宁	"南宁品舒酒店, 派酒店(南宁江南万达广场石柱岭地铁站店), 南宁雍锦商旅酒店, 南宁倡源酒店, 南宁柏龙菲尔酒店, 南宁金固商务宾馆, 南宁尚易酒店, 南宁荔园山庄"	"58, 129, 139, 75, 69, 10, 67, 688"
左文羊岩周边酒店	南宁	"南宁品舒酒店, 派酒店(南宁江南万达广场石柱岭地铁站店), 南宁雍锦商旅酒店, 南宁倡源酒店, 南宁柏龙菲尔酒店, 南宁金固商务宾馆, 南宁尚易酒店, 南宁荔园山庄"	"58, 129, 139, 75, 69, 10, 67, 688"
广西杂技剧场周边酒店	南宁	"南宁倡源酒店, 南宁柏龙菲尔酒店, 南宁金固商务宾馆, 南宁尚易酒店, 南宁荔园山庄, 南宁三叶酒店, 南宁千里旺来主题公寓, 南宁柳盛旅馆"	"75, 69, 10, 67, 688, 308, 92, 35"
板麦石塔周边酒店	南宁	"南宁曙光宾馆, 南宁红灯笼商务酒店, 南宁凯美便捷酒店, 南宁辉达宾馆, 南宁春都旅馆, 南宁东宝宾馆, 南宁镜皇宾馆, 南宁鑫和时尚商务宾馆"	"38, 59, 70, 42, 59, 68, 85, 49"
广西3D奇幻艺术展周边酒店	南宁	"南宁尊悦商务宾馆, 南宁甘泉旅馆, 南宁裕庭宾馆, 南宁小丫宾馆, 南宁临泰宾馆, 南宁文茵酒店"	"47, 49, 48, 53, 57, 70"
海派甜心DIY蛋糕店周边酒店	南宁	"南宁建都商务宾馆, 南宁金盛酒店, 城市便捷酒店(南宁江南万达二店), 雅斯特酒店(南宁亭江路店), 南宁永达商务酒店, 南宁宏缘招待所, 南宁江亭旅馆, 南宁兴都酒店"	"40, 80, 80, 66, 60, 30, 166, 88"
灵感真人密室逃脱周边酒店	南宁	"南宁富庭商务酒店, 南宁倡源酒店, 南宁柏龙菲尔酒店, 南宁金固商务宾馆, 南宁尚易酒店, 南宁荔园山庄, 南宁三叶酒店, 南宁千里旺来主题公寓"	"108, 75, 69, 10, 67, 688, 308, 92"
3D艺术巡展南宁站周边酒店	南宁	"南宁荣荣大酒店, 南宁宁凯宾馆, 南宁山楂树宾馆, 南宁龙腾宾馆, 南宁昭乐宾馆, 南宁南康宾馆, 南宁鹏翔宾馆, 南宁金星港旅社"	"188, 109, 53, 46, 70, 45, 58, 57"
石表山周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州岑溪石庙周边酒店	梧州	"岑溪喜来登宾馆, 广西梧州岑溪市宜家大酒店, 岑溪泰隆大酒店, 岑溪广都大酒店, 岑溪华厦大酒店, 岑溪天然居旅业, 岑溪源峰大酒店, 岑溪印象100时尚酒店"	"55, 80, 56, 67, 120, 112, 131, 70"
天龙顶周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
蝴蝶谷周边酒店	梧州	"藤县精通酒店, 藤县维尼便捷酒店, 藤县来往时尚酒店, 藤县新苑宾馆, 藤县腾隆宾馆, 藤县洲洋宾馆, 藤县金丰宾馆, 藤县华轩旅馆"	"120, 60, 88, 39, 87, 50, 59, 33"
鸳鸯江周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
岑溪吉太漂流周边酒店	梧州	岑溪天龙山庄	168
骑楼城周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
天书峡谷周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
大爽河周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州益海便捷酒店"	"245, 210, 50, 50, 56, 106, 55, 91"
自驾车营地周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
六堡茶园周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
蛇园周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
四恩寺周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
太平狮山周边酒店	梧州	"藤县宏业大酒店, 藤县龙城大酒店, 藤县金源宾馆, 藤县源兴宾馆"	"158, 115, 60, 50"
市博物馆周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
太平天国永安活动旧址周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
龙圩镇周边酒店	梧州	"梧州朗廷酒店, 梧州红阳商务宾馆, 梧州皇家壹号商务酒店, 7天连锁酒店(梧州高铁南站店), 梧州悦港商务宾馆, 梧州银源宾馆, 梧州中胜宾馆, 城市便捷酒店(梧州高铁南站店)"	"168, 106, 118, 70, 90, 55, 69, 166"
梧州历史文化长廊周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
梧州藤县禤洲岛周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
藤县龙母庙周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州圣文园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
白霜涧周边酒店	梧州	"岑溪喜来登宾馆, 广西梧州岑溪市宜家大酒店, 岑溪泰隆大酒店, 岑溪广都大酒店, 岑溪华厦大酒店, 岑溪天然居旅业, 岑溪源峰大酒店, 岑溪印象100时尚酒店"	"55, 80, 56, 67, 120, 112, 131, 70"
龙母太庙周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
梧州玫瑰湖公园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
广西特委旧址周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
爽心瀑布周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
允升塔周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
梧州龙母庙周边酒店	梧州	"藤县精通酒店, 藤县维尼便捷酒店, 藤县来往时尚酒店, 藤县新苑宾馆, 藤县腾隆宾馆, 藤县洲洋宾馆, 藤县金丰宾馆, 藤县华轩旅馆"	"120, 60, 88, 39, 87, 50, 59, 33"
圣文园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
炳蔚塔周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
玉梦胜景周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
戎圩古镇周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
历史文化长廊周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州蛇园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
中山公园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
禤洲岛周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州四恩寺周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
梧州太平天国旧址周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州袁崇焕故里周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州蒙山天书峡谷周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
袁崇焕故里周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州岑溪邓公庙周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
火山夕焰周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
系龙洲周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
八宝塘周边酒店	梧州	"苍梧旺角长隆酒店, 苍梧怡家时尚酒店, 苍梧鸿庆宾馆(梧州), 苍梧金湾宾馆, 梧州公寓宾馆, 梧州凯湾假日宾馆, 梧州苍梧金璐宾馆(), 苍梧金龙湖宾馆"	"45, 60, 58, 49, 138, 82, 120, 108"
鸳江春泛周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
英国领事署旧址周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州蒙山梁羽生公园周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州益海便捷酒店"	"245, 210, 50, 50, 56, 106, 55, 91"
大竹龙母庙周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州苍梧粤东会馆周边酒店	梧州	"梧州朗廷酒店, 梧州红阳商务宾馆, 梧州皇家壹号商务酒店, 7天连锁酒店(梧州高铁南站店), 梧州悦港商务宾馆, 梧州银源宾馆, 梧州中胜宾馆, 城市便捷酒店(梧州高铁南站店)"	"168, 106, 118, 70, 90, 78, 69, 166"
梁羽生公园周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州古墓群周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
茶山湖周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
蝴蝶谷漂流周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
太和花园周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
